RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30
102001,0,United States,Country,"",106949.0,106976.0,107027.0,107152.0,107295.0,107464.0,107630.0,107842.0,108057.0,108313.0,108563.0,108835.0,109019.0,109252.0,109504.0,109829.0,110159.0,110468.0,110802.0,111098.0,111411.0,111691.0,112043.0,112430.0,113005.0,113535.0,114044.0,114388.0,114761.0,115143.0,115554.0,116018.0,116541.0,117103.0,117584.0,118013.0,118382.0,118857.0,119384.0,120007.0,120603.0,121278.0,121965.0,122590.0,123151.0,123708.0,124374.0,125073.0,125798.0,126515.0,127236.0,127973.0,128710.0,129425.0,130138.0,130896.0,131692.0,132495.0,133316.0,134169.0,135013.0,135797.0,136575.0,137364.0,138161.0,138932.0,139686.0,140449.0,141219.0,142003.0,142757.0,143496.0,144235.0,145006.0,145795.0,146581.0,147378.0,148218.0,149100.0,150001.0,150896.0,151817.0,152771.0,153758.0,154728.0,155683.0,156622.0,157565.0,158517.0,159443.0,160379.0,161375.0,162461.0,163600.0,164738.0,165872.0,167075.0,168382.0,169772.0,171167.0,172643.0,174191.0,175832.0,177445.0,179051.0,180641.0,182253.0,183939.0,185671.0,187407.0,189112.0,190899.0,192704.0,194587.0,196489.0,198415.0,200338.0,202156.0,203893.0,205460.0,206860.0,208131.0,209368.0,210541.0,211621.0,212517.0,213214.0,213738.0,214056.0,214284.0,214427.0,214509.0,214575.0,214591.0,214552.0,214420.0,214106.0,213646.0,213028.0,212434.0,211727.0,210935.0,209957.0,208928.0,207727.0,206296.0,204677.0,202927.0,201220.0,199495.0,197782.0,195932.0,194160.0,192376.0,190540.0,188637.0,186788.0,185237.0,183743.0,182289.0,180864.0,179643.0,178698.0,177910.0,177234.0,176707.0,176490.0,176392.0,176328.0,176130.0,175982.0,175946.0,175867.0,175583.0,174897.0,174075.0,173127.0,172197.0,171161.0,170189.0,169219.0,168303.0,167338.0,166306.0,165276.0,164386.0,163770.0,163322.0,162989.0,162624.0,162300.0,161985.0,161775.0,161647.0,161720.0,161956.0,162344.0,162758.0,163222.0,163742.0,164339.0,165032.0,165830.0,166701.0,167675.0,168701.0,169831.0,171008.0,172250.0,173546.0,174877.0,176213.0,177507.0,178732.0,179836.0,180858.0,181813.0,182735.0,183464.0,184064.0,184605.0,185204.0,185792.0,186305.0,186807.0,187396.0,188111.0,188862.0,189582.0,190322.0,191185.0,192080.0,192987.0,193794.0,194593.0,195446.0,196330.0,197193.0,197974.0,198835.0,199773.0,200734.0,201587.0,202475.0,203378.0,204359.0,205362.0,206378.0,207399.0,208429.0,209529.0,210602.0,211656.0,212684.0,213791.0,214948.0,216104.0,217266.0,218384.0,219523.0,220706.0,221952.0,223228.0,224483.0,225679.0,226903.0,228120.0,229344.0,230570.0,231735.0,232874.0,233911.0,234894.0,235811.0,236698.0,237565.0,238401.0,239120.0,239710.0,240259.0,240974.0,241764.0,242607.0,243355.0,244147.0,244953.0,245744.0,246555.0,247412.0,248346.0,249366.0,250400.0,251305.0,252178.0
394913,1,"New York, NY",Msa,NY,189215.0,188773.0,188492.0,187955.0,187635.0,187343.0,187164.0,187071.0,187116.0,187241.0,187366.0,187513.0,187790.0,188403.0,189124.0,189799.0,190300.0,190926.0,191553.0,192179.0,192697.0,193210.0,193935.0,194763.0,195669.0,196274.0,196746.0,197168.0,197707.0,198289.0,198865.0,199669.0,200673.0,201902.0,202997.0,204152.0,205110.0,206293.0,207550.0,209164.0,210922.0,212771.0,214857.0,216697.0,218506.0,220112.0,221963.0,223881.0,225946.0,228194.0,230617.0,233028.0,235340.0,237658.0,240028.0,242422.0,244830.0,247220.0,249659.0,252049.0,254428.0,256918.0,259365.0,261928.0,264426.0,266975.0,269368.0,271784.0,274260.0,277057.0,279861.0,282666.0,285509.0,288212.0,290808.0,293426.0,296171.0,299175.0,302293.0,305990.0,309915.0,313851.0,317613.0,321536.0,325434.0,329441.0,333644.0,337647.0,341526.0,345134.0,348809.0,352191.0,355260.0,358176.0,361264.0,364449.0,368046.0,371630.0,375376.0,378930.0,382890.0,387042.0,391603.0,396147.0,400919.0,405724.0,410589.0,415155.0,419544.0,423712.0,427902.0,432730.0,437613.0,442443.0,446936.0,451613.0,456494.0,461516.0,466199.0,470848.0,474808.0,478596.0,481232.0,483469.0,485215.0,487151.0,488489.0,488875.0,488434.0,487044.0,485506.0,483726.0,482127.0,480791.0,480530.0,479946.0,479493.0,477791.0,476127.0,474422.0,472673.0,471523.0,470217.0,468760.0,467317.0,465445.0,462941.0,460279.0,456629.0,453492.0,450134.0,447363.0,444397.0,441035.0,437468.0,434030.0,430153.0,426289.0,422636.0,419183.0,416550.0,413669.0,411143.0,408467.0,406670.0,405539.0,405072.0,404840.0,404759.0,404823.0,404351.0,404138.0,403696.0,404112.0,404378.0,404502.0,403888.0,402672.0,401098.0,399198.0,397805.0,396514.0,395756.0,394332.0,392776.0,390582.0,388698.0,387012.0,385581.0,384269.0,382803.0,381575.0,380202.0,378853.0,377573.0,376637.0,376093.0,375901.0,375728.0,375638.0,375605.0,375709.0,376220.0,376950.0,377670.0,378560.0,379477.0,380926.0,382509.0,384136.0,385877.0,387619.0,389500.0,391534.0,393506.0,395238.0,397141.0,398814.0,400665.0,401941.0,403162.0,404186.0,405092.0,406025.0,406860.0,407611.0,408067.0,408849.0,409647.0,410809.0,411547.0,412527.0,413331.0,414442.0,415377.0,416254.0,417171.0,418124.0,419586.0,420728.0,421499.0,422121.0,422961.0,424278.0,425346.0,426395.0,427511.0,428832.0,430208.0,431685.0,433120.0,434749.0,436692.0,438336.0,440129.0,441397.0,443630.0,445899.0,448692.0,451196.0,453526.0,455562.0,457336.0,459047.0,461103.0,463536.0,466034.0,468468.0,470387.0,472047.0,473104.0,474262.0,475815.0,477717.0,479572.0,480839.0,481425.0,481687.0,481940.0,482238.0,482662.0,483003.0,483551.0,483853.0,484020.0,483996.0,484088.0,484589.0,485343.0,486187.0,486928.0,487729.0,488463.0,489369.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,186371.0,186631.0,186650.0,186760.0,186733.0,186760.0,186861.0,186813.0,186698.0,186601.0,186579.0,186704.0,186373.0,185802.0,185468.0,185672.0,186199.0,186680.0,187305.0,188209.0,189228.0,190206.0,191119.0,192148.0,193853.0,195968.0,197943.0,199409.0,200777.0,202078.0,203099.0,204455.0,206146.0,208037.0,209866.0,211324.0,213073.0,214617.0,216285.0,217755.0,219242.0,221282.0,223483.0,224992.0,226129.0,227444.0,229374.0,231381.0,233079.0,234772.0,236713.0,238947.0,241280.0,243443.0,245574.0,247943.0,250309.0,252558.0,254680.0,256971.0,259168.0,261497.0,263694.0,266224.0,268507.0,270780.0,272755.0,274903.0,277199.0,279895.0,282420.0,285132.0,287910.0,291063.0,294394.0,297943.0,301515.0,305660.0,310461.0,315555.0,320520.0,325524.0,331007.0,336514.0,341531.0,346032.0,350575.0,355022.0,359893.0,364074.0,369391.0,375330.0,382187.0,388343.0,395441.0,402556.0,411047.0,419673.0,428863.0,438819.0,450026.0,461669.0,471579.0,479859.0,488028.0,496401.0,503475.0,510538.0,517116.0,525086.0,533003.0,540709.0,547030.0,553378.0,561634.0,570612.0,580275.0,589369.0,596865.0,603904.0,609739.0,614914.0,619420.0,623332.0,627952.0,631186.0,632489.0,633669.0,632044.0,631406.0,630067.0,629986.0,629284.0,628072.0,626236.0,624841.0,621969.0,619281.0,614278.0,607894.0,599557.0,590972.0,584364.0,577076.0,569586.0,558899.0,547342.0,533253.0,519201.0,506957.0,496369.0,487015.0,479841.0,472292.0,463322.0,451805.0,443372.0,438965.0,435702.0,432444.0,429579.0,426953.0,425766.0,425794.0,426790.0,428214.0,430833.0,434854.0,435970.0,434495.0,434224.0,436259.0,439988.0,439354.0,437158.0,433608.0,430778.0,427757.0,423577.0,420778.0,419364.0,418959.0,416878.0,413919.0,408736.0,407331.0,406271.0,405330.0,402560.0,399865.0,399484.0,398521.0,397314.0,395705.0,394981.0,395002.0,396631.0,398261.0,400936.0,403736.0,407615.0,412728.0,416979.0,422575.0,428037.0,436479.0,445507.0,455550.0,464308.0,472853.0,480375.0,489199.0,496977.0,502964.0,508099.0,511675.0,515860.0,516701.0,517161.0,516644.0,517138.0,517633.0,519205.0,518973.0,519470.0,520120.0,523005.0,525629.0,529074.0,533111.0,537323.0,539705.0,542256.0,544837.0,547557.0,550690.0,553954.0,557855.0,560509.0,565093.0,567594.0,570913.0,572734.0,576873.0,580452.0,583662.0,586424.0,590031.0,593950.0,597743.0,600549.0,602299.0,605921.0,608616.0,612314.0,614638.0,618451.0,622308.0,625773.0,628730.0,631673.0,634773.0,639800.0,644794.0,648926.0,652877.0,656698.0,660770.0,663791.0,666885.0,669464.0,670638.0,670724.0,671443.0,672059.0,671514.0,670090.0,666861.0,663719.0,662209.0,664687.0,667899.0,671076.0,672985.0,676150.0,678673.0,680344.0,682780.0,685735.0,690186.0,694356.0,697198.0,696997.0,696024.0
394463,3,"Chicago, IL",Msa,IL,162245.0,161947.0,161554.0,161107.0,160509.0,160185.0,159712.0,160275.0,161086.0,162730.0,164027.0,164987.0,165269.0,165219.0,165379.0,165239.0,165409.0,165148.0,164848.0,162468.0,159546.0,155284.0,151993.0,149620.0,148756.0,148652.0,148592.0,148575.0,148516.0,148443.0,148770.0,150180.0,152225.0,154899.0,157175.0,158910.0,159711.0,160179.0,160661.0,161320.0,161879.0,162821.0,163824.0,164786.0,165413.0,166129.0,167012.0,167957.0,169152.0,170379.0,171626.0,172736.0,173834.0,174894.0,175917.0,177062.0,178318.0,179578.0,180882.0,182235.0,183552.0,184670.0,185810.0,187027.0,188412.0,189710.0,190863.0,191988.0,193167.0,194492.0,195784.0,196957.0,197988.0,199099.0,200375.0,201469.0,202639.0,203771.0,205219.0,206587.0,207895.0,209114.0,210176.0,211449.0,212696.0,214120.0,215372.0,216761.0,217900.0,218940.0,219898.0,221081.0,222477.0,223823.0,225206.0,226407.0,227865.0,229182.0,230540.0,231971.0,233514.0,235332.0,237012.0,238681.0,240084.0,241606.0,243282.0,245117.0,246764.0,248463.0,250128.0,251949.0,253767.0,255696.0,257594.0,259398.0,261386.0,263338.0,265108.0,266708.0,268118.0,269587.0,270792.0,272038.0,273072.0,273940.0,274546.0,275218.0,275689.0,276088.0,276280.0,276640.0,277181.0,277923.0,277693.0,277443.0,276259.0,275875.0,274748.0,274268.0,273133.0,272443.0,271587.0,270597.0,269699.0,266915.0,266166.0,263047.0,262311.0,258832.0,257471.0,254146.0,252378.0,249182.0,246620.0,242806.0,238798.0,235815.0,232500.0,230462.0,227472.0,225423.0,223612.0,222201.0,220187.0,218635.0,217183.0,217047.0,216428.0,216275.0,214593.0,214386.0,212804.0,212771.0,210006.0,208611.0,206350.0,205196.0,202789.0,200799.0,198771.0,197209.0,195828.0,193582.0,192193.0,189990.0,189615.0,188309.0,187711.0,185486.0,184492.0,182696.0,181786.0,179804.0,179441.0,178889.0,178898.0,178298.0,177432.0,176686.0,176059.0,176522.0,177226.0,177966.0,178921.0,180150.0,180974.0,182199.0,183117.0,184887.0,186542.0,188800.0,190716.0,192897.0,194011.0,195450.0,196230.0,197503.0,198052.0,198256.0,198732.0,199654.0,200631.0,201104.0,201770.0,202109.0,202801.0,203247.0,203689.0,203812.0,204463.0,205575.0,206572.0,206781.0,206983.0,207247.0,207629.0,207919.0,208305.0,208926.0,209671.0,210905.0,211884.0,212668.0,213250.0,214087.0,215201.0,216222.0,217048.0,217847.0,218861.0,219981.0,221264.0,222318.0,223637.0,224784.0,225829.0,226523.0,227047.0,227783.0,228677.0,229856.0,230948.0,232162.0,233325.0,234150.0,234556.0,235001.0,235665.0,236598.0,237280.0,237924.0,238654.0,239268.0,239854.0,240137.0,240208.0,240438.0,240678.0,241156.0,241573.0,241820.0,242098.0,242202.0,242307.0,242330.0,242340.0,242459.0,242697.0,242973.0,243363.0,243558.0,243681.0,243827.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,111253.0,111316.0,111475.0,111794.0,112136.0,112383.0,112559.0,112779.0,112999.0,113334.0,113661.0,113990.0,114048.0,114140.0,114167.0,114333.0,114426.0,114620.0,114848.0,115098.0,115392.0,115729.0,116011.0,116364.0,116814.0,117261.0,117621.0,117729.0,117951.0,118198.0,118584.0,118931.0,119291.0,119215.0,119215.0,119128.0,119713.0,120482.0,121464.0,122411.0,123213.0,124046.0,124791.0,125309.0,125647.0,126328.0,127155.0,127953.0,128264.0,128590.0,128834.0,129076.0,129254.0,129425.0,129612.0,129908.0,130354.0,130808.0,131209.0,131595.0,131833.0,131661.0,131482.0,131386.0,131567.0,131587.0,131658.0,131871.0,132091.0,132242.0,132283.0,132428.0,132636.0,133056.0,133416.0,133906.0,134358.0,135054.0,135749.0,136346.0,136828.0,137262.0,137766.0,138301.0,138545.0,138562.0,138348.0,138265.0,138349.0,138596.0,138843.0,139073.0,139373.0,139792.0,140219.0,140538.0,141265.0,142613.0,144580.0,146161.0,147041.0,147379.0,147689.0,148154.0,148598.0,149087.0,149497.0,149998.0,150744.0,150983.0,150981.0,150789.0,151011.0,151432.0,151854.0,152269.0,152627.0,152573.0,152714.0,152696.0,152947.0,153419.0,153860.0,154310.0,154697.0,155122.0,155384.0,155458.0,155576.0,156210.0,156612.0,157044.0,157038.0,156973.0,156945.0,157086.0,157318.0,157494.0,157649.0,158014.0,158530.0,158859.0,158986.0,158999.0,158343.0,157330.0,156063.0,155208.0,154495.0,153981.0,153667.0,153200.0,152414.0,151459.0,150565.0,149895.0,149762.0,150086.0,150516.0,150600.0,150552.0,150320.0,150244.0,150140.0,150288.0,150442.0,151009.0,151317.0,151362.0,151133.0,150907.0,151033.0,150933.0,150888.0,150190.0,149481.0,148547.0,147862.0,146986.0,146511.0,146177.0,145627.0,145023.0,144113.0,143576.0,142932.0,142765.0,142769.0,142996.0,143071.0,142971.0,142650.0,142480.0,142914.0,143461.0,144073.0,144454.0,144960.0,145548.0,146069.0,146535.0,146958.0,147589.0,148300.0,149172.0,149792.0,150600.0,151465.0,152516.0,153571.0,154708.0,155831.0,157124.0,158417.0,159709.0,160866.0,161772.0,162762.0,163593.0,164433.0,165223.0,166178.0,166884.0,167904.0,168803.0,170035.0,171201.0,172485.0,173992.0,175435.0,177088.0,178693.0,180371.0,182026.0,183770.0,185285.0,186719.0,188059.0,189558.0,191218.0,192767.0,194325.0,195829.0,197521.0,199353.0,201096.0,203039.0,204707.0,206429.0,208048.0,209854.0,211704.0,213340.0,215043.0,216512.0,218194.0,219770.0,221408.0,222840.0,224281.0,225955.0,227810.0,229567.0,231060.0,232451.0,234095.0,235891.0,237561.0,238947.0,240284.0,241434.0,242537.0,243258.0,244253.0,245280.0,246709.0,247981.0,248810.0,249225.0,249519.0,250097.0,250506.0,250948.0,251403.0,252163.0,252613.0,253023.0,253241.0,253686.0,254326.0,255265.0,256306.0,257294.0,258430.0
394974,5,"Philadelphia, PA",Msa,PA,120990.0,120835.0,120695.0,120450.0,120286.0,120191.0,120146.0,120124.0,120165.0,120252.0,120381.0,120487.0,120618.0,120786.0,121015.0,121268.0,121518.0,121752.0,121955.0,122113.0,122225.0,122309.0,122434.0,122611.0,122804.0,123002.0,123190.0,123336.0,123409.0,123459.0,123536.0,123781.0,124066.0,124410.0,124607.0,124811.0,124981.0,125225.0,125522.0,125883.0,126290.0,126704.0,127174.0,127550.0,127911.0,128235.0,128792.0,129470.0,130226.0,130961.0,131566.0,132175.0,132737.0,133340.0,133864.0,134374.0,134928.0,135569.0,136158.0,136767.0,137387.0,138119.0,138923.0,139708.0,140485.0,141241.0,142085.0,142912.0,143773.0,144614.0,145618.0,146506.0,147488.0,148439.0,149590.0,150776.0,151956.0,153187.0,154408.0,155870.0,157434.0,159136.0,160700.0,162439.0,164101.0,165851.0,167442.0,169132.0,170830.0,172528.0,174248.0,175918.0,177718.0,179527.0,181472.0,183194.0,184949.0,186780.0,188837.0,190951.0,193168.0,195503.0,198024.0,200698.0,203198.0,205441.0,207582.0,210016.0,212772.0,215244.0,217512.0,219647.0,222100.0,224738.0,227437.0,230108.0,232752.0,235509.0,238133.0,240617.0,242614.0,244489.0,246085.0,247736.0,249078.0,250320.0,251280.0,252070.0,252654.0,253003.0,253191.0,253211.0,253313.0,253364.0,253629.0,253672.0,254051.0,254173.0,254373.0,254099.0,253831.0,253607.0,253383.0,253032.0,252340.0,251868.0,251197.0,250575.0,249285.0,247850.0,246247.0,244859.0,243489.0,241982.0,240500.0,239054.0,237730.0,236547.0,235608.0,234746.0,233812.0,232862.0,231961.0,231377.0,231005.0,231067.0,231318.0,231456.0,231554.0,231225.0,230792.0,230390.0,230375.0,230479.0,230237.0,229397.0,228143.0,226581.0,224869.0,223364.0,222099.0,221166.0,220043.0,218594.0,216863.0,215197.0,213924.0,213059.0,212256.0,211511.0,210739.0,210094.0,209227.0,208329.0,207711.0,207443.0,207176.0,206684.0,206098.0,205691.0,205519.0,205449.0,205480.0,205510.0,205744.0,205960.0,206292.0,206786.0,207557.0,208479.0,209395.0,210147.0,210909.0,211539.0,212143.0,212520.0,212965.0,213432.0,213663.0,213439.0,213343.0,213424.0,213675.0,213636.0,213579.0,213680.0,213946.0,214347.0,214578.0,214777.0,215160.0,215750.0,216093.0,216167.0,216279.0,216662.0,217035.0,217171.0,217210.0,217175.0,217296.0,217569.0,217825.0,218241.0,218712.0,219558.0,220264.0,220966.0,221549.0,222286.0,223016.0,223930.0,224927.0,225725.0,226290.0,226760.0,227461.0,228165.0,228788.0,229487.0,230277.0,231375.0,232377.0,233358.0,234119.0,235177.0,236546.0,237893.0,238895.0,239548.0,240237.0,240877.0,241714.0,242432.0,243366.0,244114.0,244949.0,245557.0,246451.0,246981.0,247695.0,248045.0,248760.0,249409.0,250056.0,250634.0,251137.0,251811.0,252558.0,253421.0,254007.0,254945.0,255904.0,257356.0
394692,6,"Houston, TX",Msa,TX,109143.0,109218.0,109227.0,109374.0,109513.0,109612.0,109650.0,109709.0,109874.0,110067.0,110334.0,110622.0,110587.0,110429.0,110290.0,110370.0,110462.0,110629.0,110858.0,111098.0,111258.0,111430.0,111668.0,111903.0,112555.0,113172.0,113808.0,114015.0,114267.0,114510.0,114807.0,115075.0,115349.0,115633.0,115657.0,115660.0,115780.0,116405.0,117281.0,118159.0,118946.0,119671.0,120403.0,121100.0,121644.0,122103.0,122610.0,123195.0,123708.0,123950.0,123997.0,124135.0,124192.0,124331.0,124425.0,124709.0,125032.0,125287.0,125737.0,126166.0,126367.0,126353.0,125983.0,125798.0,125772.0,125914.0,126051.0,125913.0,125986.0,126182.0,126400.0,126541.0,126686.0,126952.0,127500.0,128123.0,128699.0,129221.0,129698.0,130372.0,130905.0,131371.0,131721.0,132055.0,132465.0,132675.0,132769.0,132844.0,132953.0,133284.0,133479.0,133838.0,134054.0,134389.0,134688.0,135062.0,135581.0,136569.0,138009.0,139162.0,140333.0,140836.0,141799.0,142428.0,143346.0,144142.0,144893.0,145728.0,146433.0,147086.0,147371.0,147638.0,147599.0,147882.0,147930.0,148040.0,147975.0,147883.0,148038.0,148050.0,148317.0,148447.0,148782.0,149053.0,149575.0,150006.0,150522.0,151042.0,151684.0,152375.0,152933.0,153516.0,154006.0,154216.0,154234.0,154389.0,154737.0,155230.0,155450.0,155894.0,156279.0,156645.0,156906.0,157166.0,156967.0,156556.0,156008.0,155669.0,155097.0,154464.0,153972.0,153413.0,152835.0,152327.0,151584.0,150728.0,150096.0,150073.0,150114.0,150024.0,149982.0,150224.0,150690.0,151014.0,151091.0,150895.0,151056.0,151329.0,151523.0,151551.0,151802.0,152058.0,152110.0,151644.0,150633.0,149421.0,148532.0,148009.0,147776.0,147423.0,146940.0,146154.0,145039.0,144086.0,143308.0,142912.0,142742.0,142799.0,142821.0,142844.0,142291.0,141976.0,141871.0,142170.0,142548.0,142744.0,143072.0,143334.0,143820.0,144291.0,144708.0,144920.0,145517.0,146127.0,146962.0,147813.0,149168.0,150753.0,152270.0,153521.0,154730.0,155988.0,157346.0,158856.0,160352.0,161751.0,163066.0,164376.0,165324.0,166160.0,166968.0,168278.0,169746.0,171468.0,173145.0,174627.0,175959.0,177337.0,178672.0,179900.0,181303.0,182727.0,184082.0,185136.0,185871.0,186503.0,187143.0,188077.0,188793.0,189427.0,190263.0,191080.0,191605.0,191839.0,192389.0,193045.0,193863.0,194351.0,194798.0,195096.0,195879.0,196781.0,197283.0,197828.0,198470.0,199250.0,199711.0,200156.0,200581.0,200948.0,201362.0,201827.0,202398.0,202941.0,203536.0,204002.0,204562.0,205552.0,206620.0,207496.0,208145.0,209068.0,210100.0,210928.0,211497.0,212040.0,213118.0,214020.0,214507.0,214409.0,214595.0,215137.0,215855.0,216338.0,216683.0,217178.0,217723.0,218274.0,218462.0,218838.0,219476.0,220332.0,220989.0,221465.0
